dat	word
00003342_nohash_0.wav	a
0000363e_nohash_0.wav	a
0000429f_nohash_0.wav	a
00003335_nohash_0.wav	a
00003f7a_nohash_0.wav	a
00003324_nohash_0.wav	a
00003fe2_nohash_0.wav	a
000041c6_nohash_0.wav	a
00003c58_nohash_0.wav	a
00003e21_nohash_0.wav	a
00003b53_nohash_0.wav	a
00003497_nohash_0.wav	a
00003860_nohash_0.wav	a
00003820_nohash_0.wav	a
00003c78_nohash_0.wav	a
00003c48_nohash_0.wav	a
000035d8_nohash_0.wav	a
000034d2_nohash_0.wav	a
00003783_nohash_0.wav	a
00003344_nohash_0.wav	a
00003f2f_nohash_0.wav	a
00004171_nohash_0.wav	a
00003f4e_nohash_0.wav	a
000032c7_nohash_0.wav	a
00003db3_nohash_0.wav	a
0000389f_nohash_0.wav	a
00003ad8_nohash_0.wav	a
0000339a_nohash_0.wav	a
00003901_nohash_0.wav	a
00003840_nohash_0.wav	a
000036d1_nohash_0.wav	a
00003d82_nohash_0.wav	a
00003b18_nohash_0.wav	a
0000421b_nohash_0.wav	a
000037df_nohash_0.wav	a
0000375f_nohash_0.wav	a
00004035_nohash_0.wav	a
00003654_nohash_0.wav	a
000036ed_nohash_0.wav	a
00003a14_nohash_0.wav	a
00003c93_nohash_0.wav	a
0000427b_nohash_0.wav	a
00003eaf_nohash_0.wav	a
00003c85_nohash_0.wav	a
00003e77_nohash_0.wav	a
000033ea_nohash_0.wav	a
000041a9_nohash_0.wav	a
000036c4_nohash_0.wav	a
0000415c_nohash_0.wav	a
000034e7_nohash_0.wav	a
00004179_nohash_0.wav	a
00003ca1_nohash_0.wav	a
00003327_nohash_0.wav	a
00003c8c_nohash_0.wav	a
00003428_nohash_0.wav	a
000034bf_nohash_0.wav	a
00003761_nohash_0.wav	a
000034b8_nohash_0.wav	a
00004207_nohash_0.wav	a
00003dea_nohash_0.wav	a
00003a59_nohash_0.wav	a
0000351e_nohash_0.wav	a
00003612_nohash_0.wav	a
00003b2b_nohash_0.wav	a
000034d7_nohash_0.wav	a
00003c02_nohash_0.wav	a
0000372c_nohash_0.wav	a
00003ef1_nohash_0.wav	a
00004081_nohash_0.wav	a
00004279_nohash_0.wav	a
00003bd2_nohash_0.wav	a
00003893_nohash_0.wav	a
000040ef_nohash_0.wav	a
00003494_nohash_0.wav	a
00003f97_nohash_0.wav	a
000038eb_nohash_0.wav	a
00003ca2_nohash_0.wav	a
00003d70_nohash_0.wav	a
00003bfa_nohash_0.wav	a
00003cdf_nohash_0.wav	a
00003bf4_nohash_0.wav	a
000038c3_nohash_0.wav	a
00003b57_nohash_0.wav	a
00003ed8_nohash_0.wav	a
00004118_nohash_0.wav	a
000038ac_nohash_0.wav	a
000035a9_nohash_0.wav	a
00003b8d_nohash_0.wav	a
00003bc8_nohash_0.wav	a
00003f78_nohash_0.wav	a
00003faf_nohash_0.wav	a
00003cd5_nohash_0.wav	a
00003355_nohash_0.wav	a
00003934_nohash_0.wav	a
00003e17_nohash_0.wav	a
000040c3_nohash_0.wav	a
00003517_nohash_0.wav	a
000033c8_nohash_0.wav	a
00003a24_nohash_0.wav	a
00003a33_nohash_0.wav	a
00003613_nohash_0.wav	a
0000373e_nohash_0.wav	a
00003afb_nohash_0.wav	a
00003634_nohash_0.wav	a
00003972_nohash_0.wav	a
0000424b_nohash_0.wav	a
000037bc_nohash_0.wav	a
0000401a_nohash_0.wav	a
000034cf_nohash_0.wav	a
0000332e_nohash_0.wav	a
00003b6e_nohash_0.wav	a
000041c9_nohash_0.wav	a
00003f7b_nohash_0.wav	a
00004024_nohash_0.wav	a
00003c0b_nohash_0.wav	a
000037fd_nohash_0.wav	a
00004198_nohash_0.wav	a
0000356f_nohash_0.wav	a
00003cdd_nohash_0.wav	a
00004085_nohash_0.wav	a
00003df3_nohash_0.wav	a
00004138_nohash_0.wav	a
000040e0_nohash_0.wav	a
00003fbd_nohash_0.wav	a
00003d1c_nohash_0.wav	a
00003e91_nohash_0.wav	a
00003c37_nohash_0.wav	a
0000345f_nohash_0.wav	a
000039e0_nohash_0.wav	a
0000363a_nohash_0.wav	a
000039ad_nohash_0.wav	a
00003b73_nohash_0.wav	a
0000379b_nohash_0.wav	a
0000366a_nohash_0.wav	a
00003671_nohash_0.wav	a
0000362a_nohash_0.wav	a
00003a11_nohash_0.wav	a
00003b23_nohash_0.wav	a
00003e83_nohash_0.wav	a
00003819_nohash_0.wav	a
00003796_nohash_0.wav	a
0000366c_nohash_0.wav	a
00003caf_nohash_0.wav	a
00003c42_nohash_0.wav	a
000038c8_nohash_0.wav	a
00003b12_nohash_0.wav	a
00003316_nohash_0.wav	a
000038ba_nohash_0.wav	a
00003a94_nohash_0.wav	a
000032b9_nohash_0.wav	a
000034a3_nohash_0.wav	a
0000376e_nohash_0.wav	a
000034b7_nohash_0.wav	a
000039a0_nohash_0.wav	a
00003e4c_nohash_0.wav	a
00004000_nohash_0.wav	a
00003fcc_nohash_0.wav	a
0000410d_nohash_0.wav	a
0000342d_nohash_0.wav	a
00003ee5_nohash_0.wav	a
0000330f_nohash_0.wav	a
0000352d_nohash_0.wav	a
0000379e_nohash_0.wav	a
00003399_nohash_0.wav	a
000038c5_nohash_0.wav	a
00004277_nohash_0.wav	a
000036af_nohash_0.wav	a
00003b32_nohash_0.wav	a
0000416e_nohash_0.wav	a
00003dda_nohash_0.wav	a
00003e63_nohash_0.wav	a
00003e45_nohash_0.wav	a
000038de_nohash_0.wav	a
00003446_nohash_0.wav	a
0000413b_nohash_0.wav	a
000040f9_nohash_0.wav	a
000036a8_nohash_0.wav	a
0000428b_nohash_0.wav	a
0000399d_nohash_0.wav	a
00003af1_nohash_0.wav	a
00003e2a_nohash_0.wav	a
0000416b_nohash_0.wav	a
00003de2_nohash_0.wav	a
00003a3d_nohash_0.wav	a
0000370b_nohash_0.wav	a
00003e51_nohash_0.wav	a
0000345c_nohash_0.wav	a
00003dcb_nohash_0.wav	a
000032ed_nohash_0.wav	a
000033da_nohash_0.wav	a
000036a3_nohash_0.wav	a
000037b6_nohash_0.wav	a
00003ce3_nohash_0.wav	a
00003e9e_nohash_0.wav	a
00003a8a_nohash_0.wav	a
000039ec_nohash_0.wav	a
0000364c_nohash_0.wav	a
00003e04_nohash_0.wav	a
000042ce_nohash_0.wav	a
00003d6b_nohash_0.wav	a
00003985_nohash_0.wav	a
0000417c_nohash_0.wav	a
00003416_nohash_0.wav	a
000034b0_nohash_0.wav	a
00003e64_nohash_0.wav	a
00003c22_nohash_0.wav	a
00003dde_nohash_0.wav	a
000032d4_nohash_0.wav	a
00004053_nohash_0.wav	a
00003921_nohash_0.wav	a
000034f0_nohash_0.wav	a
0000337d_nohash_0.wav	a
0000374c_nohash_0.wav	a
00003813_nohash_0.wav	a
0000414d_nohash_0.wav	a
00003358_nohash_0.wav	a
00003e4e_nohash_0.wav	a
000042e6_nohash_0.wav	a
00003690_nohash_0.wav	a
00003db4_nohash_0.wav	a
00003427_nohash_0.wav	a
00003398_nohash_0.wav	a
00003b44_nohash_0.wav	a
000041f7_nohash_0.wav	a
00003b9e_nohash_0.wav	a
00004268_nohash_0.wav	a
000034dd_nohash_0.wav	a
00003523_nohash_0.wav	a
00003f7c_nohash_0.wav	a
00004197_nohash_0.wav	a
0000375d_nohash_0.wav	a
000040b8_nohash_0.wav	a
00003461_nohash_0.wav	a
00003c4e_nohash_0.wav	a
000035f8_nohash_0.wav	a
00003f74_nohash_0.wav	a
00003393_nohash_0.wav	a
0000401d_nohash_0.wav	a
0000346a_nohash_0.wav	a
00003ef0_nohash_0.wav	a
0000370e_nohash_0.wav	a
00003d80_nohash_0.wav	a
00003b4f_nohash_0.wav	a
00003de0_nohash_0.wav	a
000040b7_nohash_0.wav	a
00003b47_nohash_0.wav	a
00003c6d_nohash_0.wav	a
00003a5e_nohash_0.wav	a
00003cf4_nohash_0.wav	a
00003c99_nohash_0.wav	a
0000397b_nohash_0.wav	a
00003b03_nohash_0.wav	a
00004013_nohash_0.wav	a
00003d4f_nohash_0.wav	a
000033a3_nohash_0.wav	a
00003e42_nohash_0.wav	a
00003662_nohash_0.wav	a
0000334e_nohash_0.wav	a
00003a51_nohash_0.wav	a
00003fc9_nohash_0.wav	a
0000403b_nohash_0.wav	a
00003688_nohash_0.wav	a
00003fc2_nohash_0.wav	a
00003ea7_nohash_0.wav	a
00003e09_nohash_0.wav	a
00003cbc_nohash_0.wav	a
00003d5a_nohash_0.wav	a
000032ea_nohash_0.wav	a
00003665_nohash_0.wav	a
00003d89_nohash_0.wav	a
000034ac_nohash_0.wav	a
00003cd6_nohash_0.wav	a
00003d6a_nohash_0.wav	a
00003714_nohash_0.wav	a
00003cde_nohash_0.wav	a
00003fba_nohash_0.wav	a
000036e9_nohash_0.wav	a
00003b16_nohash_0.wav	a
00003642_nohash_0.wav	a
00004161_nohash_0.wav	a
0000350d_nohash_0.wav	a
00003478_nohash_0.wav	a
00003f59_nohash_0.wav	a
000037be_nohash_0.wav	a
00003ed7_nohash_0.wav	a
0000414e_nohash_0.wav	a
00003552_nohash_0.wav	a
00003839_nohash_0.wav	a
000035ad_nohash_0.wav	a
00004214_nohash_0.wav	a
000042c7_nohash_0.wav	a
00003d1b_nohash_0.wav	a
000037b3_nohash_0.wav	a
00003e34_nohash_0.wav	a
00003b4b_nohash_0.wav	a
00003ce4_nohash_0.wav	a
00003a7c_nohash_0.wav	a
00003aad_nohash_0.wav	a
00003ec8_nohash_0.wav	a
000038f4_nohash_0.wav	a
00003ba5_nohash_0.wav	a
00003521_nohash_0.wav	a
000041f3_nohash_0.wav	a
000038a2_nohash_0.wav	a
00003cb4_nohash_0.wav	a
00004258_nohash_0.wav	a
00004231_nohash_0.wav	a
00003e15_nohash_0.wav	a
00003532_nohash_0.wav	a
0000370f_nohash_0.wav	a
00003628_nohash_0.wav	a
0000405d_nohash_0.wav	a
000039e5_nohash_0.wav	a
0000399c_nohash_0.wav	a
00003fdb_nohash_0.wav	a
00003ee2_nohash_0.wav	a
00003868_nohash_0.wav	a
00004082_nohash_0.wav	a
00003713_nohash_0.wav	a
000035e6_nohash_0.wav	a
00004341_nohash_0.wav	week
000042ed_nohash_0.wav	week
000042fe_nohash_0.wav	week
00004305_nohash_0.wav	week
00004358_nohash_0.wav	week
00004349_nohash_0.wav	week
0000432d_nohash_0.wav	week
0000435f_nohash_0.wav	week
00004350_nohash_0.wav	week
00004361_nohash_0.wav	week
00004326_nohash_0.wav	week
00004355_nohash_0.wav	week
0000432a_nohash_0.wav	week
00004324_nohash_0.wav	week
000042f7_nohash_0.wav	week
00004339_nohash_0.wav	week
00004351_nohash_0.wav	week
000042fa_nohash_0.wav	week
00004314_nohash_0.wav	week
00004337_nohash_0.wav	week
00004352_nohash_0.wav	week
00004315_nohash_0.wav	week
00004348_nohash_0.wav	week
0000430b_nohash_0.wav	week
0000434b_nohash_0.wav	week
000043b8_nohash_0.wav	company
000043db_nohash_0.wav	company
00004394_nohash_0.wav	company
0000437d_nohash_0.wav	company
00004406_nohash_0.wav	company
000043d1_nohash_0.wav	company
00004417_nohash_0.wav	company
0000436a_nohash_0.wav	company
000043c9_nohash_0.wav	company
000043d2_nohash_0.wav	company
00004403_nohash_0.wav	company
00004386_nohash_0.wav	company
0000440b_nohash_0.wav	company
000043ed_nohash_0.wav	company
000043c8_nohash_0.wav	company
00004411_nohash_0.wav	company
000043b7_nohash_0.wav	company
000043d4_nohash_0.wav	company
00004385_nohash_0.wav	company
000043e2_nohash_0.wav	company
000043e8_nohash_0.wav	company
00004412_nohash_0.wav	company
000043a5_nohash_0.wav	company
000043bd_nohash_0.wav	company
000043f3_nohash_0.wav	company
000043a0_nohash_0.wav	company
000043e6_nohash_0.wav	company
000043e3_nohash_0.wav	company
0000439c_nohash_0.wav	company
000043b0_nohash_0.wav	company
000043f0_nohash_0.wav	company
000043b2_nohash_0.wav	company
000043ca_nohash_0.wav	company
000043f1_nohash_0.wav	company
000043fa_nohash_0.wav	company
000043c5_nohash_0.wav	company
00004392_nohash_0.wav	company
000044a4_nohash_0.wav	only
00004440_nohash_0.wav	only
0000446a_nohash_0.wav	only
0000441a_nohash_0.wav	only
000044a1_nohash_0.wav	only
00004460_nohash_0.wav	only
0000449a_nohash_0.wav	only
0000445a_nohash_0.wav	only
0000443e_nohash_0.wav	only
0000447e_nohash_0.wav	only
0000445e_nohash_0.wav	only
00004496_nohash_0.wav	only
0000448f_nohash_0.wav	only
00004482_nohash_0.wav	only
00004464_nohash_0.wav	only
0000444b_nohash_0.wav	only
000044ab_nohash_0.wav	only
00004492_nohash_0.wav	only
00004466_nohash_0.wav	only
00004420_nohash_0.wav	only
00004434_nohash_0.wav	only
00004487_nohash_0.wav	only
000044af_nohash_0.wav	only
0000443d_nohash_0.wav	only
000044a3_nohash_0.wav	only
0000444e_nohash_0.wav	only
000044ad_nohash_0.wav	only
00004495_nohash_0.wav	only
00004475_nohash_0.wav	only
0000442e_nohash_0.wav	only
000044f2_nohash_0.wav	again
000044b9_nohash_0.wav	again
000044c3_nohash_0.wav	again
0000450c_nohash_0.wav	again
000044b7_nohash_0.wav	again
000044de_nohash_0.wav	again
000044ba_nohash_0.wav	again
000044b2_nohash_0.wav	again
00004502_nohash_0.wav	again
000044fb_nohash_0.wav	again
0000450d_nohash_0.wav	again
000044ec_nohash_0.wav	again
000044c6_nohash_0.wav	again
000044d3_nohash_0.wav	again
000044c1_nohash_0.wav	again
000044ed_nohash_0.wav	again
00004506_nohash_0.wav	again
000044e4_nohash_0.wav	again
00004503_nohash_0.wav	again
000044cb_nohash_0.wav	again
00004514_nohash_0.wav	man
00004597_nohash_0.wav	man
0000451c_nohash_0.wav	man
0000455e_nohash_0.wav	man
00004571_nohash_0.wav	man
00004537_nohash_0.wav	man
00004548_nohash_0.wav	man
00004552_nohash_0.wav	man
0000452f_nohash_0.wav	man
00004568_nohash_0.wav	man
0000454a_nohash_0.wav	man
00004586_nohash_0.wav	man
00004525_nohash_0.wav	man
00004515_nohash_0.wav	man
00004542_nohash_0.wav	man
00004599_nohash_0.wav	man
00004594_nohash_0.wav	man
0000453a_nohash_0.wav	man
0000455d_nohash_0.wav	man
0000456a_nohash_0.wav	man
00004555_nohash_0.wav	man
00004523_nohash_0.wav	man
0000453c_nohash_0.wav	man
00004522_nohash_0.wav	man
00004595_nohash_0.wav	man
0000455c_nohash_0.wav	man
0000453b_nohash_0.wav	man
0000452e_nohash_0.wav	man
000045b1_nohash_0.wav	high
000045be_nohash_0.wav	high
000045b9_nohash_0.wav	high
000045a9_nohash_0.wav	high
000045f5_nohash_0.wav	high
00004602_nohash_0.wav	high
000045c1_nohash_0.wav	high
0000460f_nohash_0.wav	high
000045c3_nohash_0.wav	high
000045e6_nohash_0.wav	high
0000460d_nohash_0.wav	high
000045bc_nohash_0.wav	high
00004603_nohash_0.wav	high
000045b5_nohash_0.wav	high
000045bf_nohash_0.wav	high
000045d7_nohash_0.wav	high
0000459e_nohash_0.wav	high
00004611_nohash_0.wav	high
00004606_nohash_0.wav	high
000045a7_nohash_0.wav	high
000045b8_nohash_0.wav	high
000045ec_nohash_0.wav	high
000045ba_nohash_0.wav	high
0000461b_nohash_0.wav	high
000045fc_nohash_0.wav	high
00004621_nohash_0.wav	high
000045b3_nohash_0.wav	high
000045de_nohash_0.wav	high
0000467e_nohash_0.wav	security
0000466b_nohash_0.wav	security
00004672_nohash_0.wav	security
00004671_nohash_0.wav	security
00004640_nohash_0.wav	security
00004682_nohash_0.wav	security
00004681_nohash_0.wav	security
00004698_nohash_0.wav	security
0000466d_nohash_0.wav	security
0000469a_nohash_0.wav	security
00004693_nohash_0.wav	security
0000463b_nohash_0.wav	security
0000468f_nohash_0.wav	security
00004699_nohash_0.wav	security
0000462e_nohash_0.wav	security
00004687_nohash_0.wav	security
0000467b_nohash_0.wav	security
00004647_nohash_0.wav	security
00004696_nohash_0.wav	security
00004632_nohash_0.wav	security
0000466e_nohash_0.wav	security
0000464e_nohash_0.wav	security
00004637_nohash_0.wav	security
00004673_nohash_0.wav	security
00004685_nohash_0.wav	security
000046af_nohash_0.wav	day
0000472a_nohash_0.wav	day
00004744_nohash_0.wav	day
00004736_nohash_0.wav	day
00004714_nohash_0.wav	day
00004750_nohash_0.wav	day
0000470f_nohash_0.wav	day
000046f5_nohash_0.wav	day
0000475a_nohash_0.wav	day
0000473f_nohash_0.wav	day
000046b5_nohash_0.wav	day
0000470b_nohash_0.wav	day
000046d8_nohash_0.wav	day
000046e3_nohash_0.wav	day
000046a9_nohash_0.wav	day
000046c7_nohash_0.wav	day
000046a4_nohash_0.wav	day
000046b4_nohash_0.wav	day
0000469e_nohash_0.wav	day
000046b9_nohash_0.wav	day
0000470d_nohash_0.wav	day
000046fc_nohash_0.wav	day
00004728_nohash_0.wav	day
000046f0_nohash_0.wav	day
00004718_nohash_0.wav	day
000046a6_nohash_0.wav	day
00004706_nohash_0.wav	day
00004702_nohash_0.wav	day
000046ce_nohash_0.wav	day
000046cb_nohash_0.wav	day
000046a7_nohash_0.wav	day
0000472c_nohash_0.wav	day
000046de_nohash_0.wav	day
00004739_nohash_0.wav	day
000046e7_nohash_0.wav	day
000046a5_nohash_0.wav	day
000046d4_nohash_0.wav	day
0000469d_nohash_0.wav	day
00004715_nohash_0.wav	day
000046f6_nohash_0.wav	day
000047c8_nohash_0.wav	or
0000479e_nohash_0.wav	or
000047fe_nohash_0.wav	or
000047d8_nohash_0.wav	or
0000489f_nohash_0.wav	or
0000481e_nohash_0.wav	or
0000488c_nohash_0.wav	or
0000481d_nohash_0.wav	or
0000480c_nohash_0.wav	or
0000487a_nohash_0.wav	or
000047df_nohash_0.wav	or
00004797_nohash_0.wav	or
00004890_nohash_0.wav	or
00004794_nohash_0.wav	or
00004767_nohash_0.wav	or
0000478d_nohash_0.wav	or
00004894_nohash_0.wav	or
000047e1_nohash_0.wav	or
000047da_nohash_0.wav	or
000048a0_nohash_0.wav	or
0000478a_nohash_0.wav	or
0000479a_nohash_0.wav	or
00004850_nohash_0.wav	or
0000476e_nohash_0.wav	or
00004776_nohash_0.wav	or
000048a7_nohash_0.wav	or
00004842_nohash_0.wav	or
000047d3_nohash_0.wav	or
00004829_nohash_0.wav	or
0000480a_nohash_0.wav	or
000047fa_nohash_0.wav	or
0000487e_nohash_0.wav	or
00004793_nohash_0.wav	or
0000482a_nohash_0.wav	or
00004775_nohash_0.wav	or
00004831_nohash_0.wav	or
00004881_nohash_0.wav	or
00004822_nohash_0.wav	or
00004788_nohash_0.wav	or
0000481b_nohash_0.wav	or
0000483e_nohash_0.wav	or
000047f1_nohash_0.wav	or
000047ff_nohash_0.wav	or
000047bb_nohash_0.wav	or
0000479c_nohash_0.wav	or
000047f5_nohash_0.wav	or
000047e3_nohash_0.wav	or
00004857_nohash_0.wav	or
0000476f_nohash_0.wav	or
00004858_nohash_0.wav	or
0000487b_nohash_0.wav	or
000047ec_nohash_0.wav	or
00004785_nohash_0.wav	or
0000485f_nohash_0.wav	or
0000486f_nohash_0.wav	or
00004859_nohash_0.wav	or
00004869_nohash_0.wav	or
0000485b_nohash_0.wav	or
00004814_nohash_0.wav	or
000047b7_nohash_0.wav	or
00004841_nohash_0.wav	or
000047cd_nohash_0.wav	or
000047b0_nohash_0.wav	or
0000487d_nohash_0.wav	or
0000481f_nohash_0.wav	or
000047fb_nohash_0.wav	or
00004985_nohash_0.wav	time
00004953_nohash_0.wav	time
000049b0_nohash_0.wav	time
000048c0_nohash_0.wav	time
000048e1_nohash_0.wav	time
0000496f_nohash_0.wav	time
00004910_nohash_0.wav	time
00004903_nohash_0.wav	time
000048e9_nohash_0.wav	time
00004934_nohash_0.wav	time
000048de_nohash_0.wav	time
0000490b_nohash_0.wav	time
00004931_nohash_0.wav	time
00004940_nohash_0.wav	time
000048c5_nohash_0.wav	time
000048c7_nohash_0.wav	time
00004987_nohash_0.wav	time
00004936_nohash_0.wav	time
000048ea_nohash_0.wav	time
0000491d_nohash_0.wav	time
000048e5_nohash_0.wav	time
0000493d_nohash_0.wav	time
00004928_nohash_0.wav	time
00004911_nohash_0.wav	time
00004927_nohash_0.wav	time
000048b1_nohash_0.wav	time
000049a3_nohash_0.wav	time
000048cc_nohash_0.wav	time
000049b9_nohash_0.wav	time
00004992_nohash_0.wav	time
0000492f_nohash_0.wav	time
00004909_nohash_0.wav	time
000048dd_nohash_0.wav	time
00004944_nohash_0.wav	time
000048ef_nohash_0.wav	time
000048db_nohash_0.wav	time
000049bd_nohash_0.wav	time
000048e4_nohash_0.wav	time
000048f6_nohash_0.wav	time
0000497d_nohash_0.wav	time
000048ac_nohash_0.wav	time
000048fc_nohash_0.wav	time
000048f9_nohash_0.wav	time
000048b0_nohash_0.wav	time
000049b6_nohash_0.wav	time
0000496d_nohash_0.wav	time
000048c4_nohash_0.wav	time
00004921_nohash_0.wav	time
00004996_nohash_0.wav	time
00004986_nohash_0.wav	time
00004975_nohash_0.wav	time
000048c6_nohash_0.wav	time
000049ae_nohash_0.wav	time
0000494b_nohash_0.wav	time
0000498d_nohash_0.wav	time
0000493f_nohash_0.wav	time
000049cb_nohash_0.wav	president
00004a4d_nohash_0.wav	president
000049c1_nohash_0.wav	president
000049e2_nohash_0.wav	president
00004a60_nohash_0.wav	president
00004a4f_nohash_0.wav	president
00004a2b_nohash_0.wav	president
00004a64_nohash_0.wav	president
000049f1_nohash_0.wav	president
000049dd_nohash_0.wav	president
000049e4_nohash_0.wav	president
000049dc_nohash_0.wav	president
00004a8b_nohash_0.wav	president
00004a59_nohash_0.wav	president
000049d5_nohash_0.wav	president
00004a17_nohash_0.wav	president
000049fb_nohash_0.wav	president
00004a46_nohash_0.wav	president
000049d4_nohash_0.wav	president
00004a7a_nohash_0.wav	president
000049ce_nohash_0.wav	president
000049db_nohash_0.wav	president
00004a86_nohash_0.wav	president
00004a96_nohash_0.wav	president
00004a0b_nohash_0.wav	president
000049ed_nohash_0.wav	president
00004a6a_nohash_0.wav	president
00004a45_nohash_0.wav	president
00004a94_nohash_0.wav	president
000049d6_nohash_0.wav	president
00004a7b_nohash_0.wav	president
00004a88_nohash_0.wav	president
00004a07_nohash_0.wav	president
00004a3f_nohash_0.wav	president
00004a73_nohash_0.wav	president
00004a2d_nohash_0.wav	president
000049ff_nohash_0.wav	president
000049e5_nohash_0.wav	president
00004a48_nohash_0.wav	president
00004a6d_nohash_0.wav	president
00004a53_nohash_0.wav	president
00004a51_nohash_0.wav	president
00004a82_nohash_0.wav	president
00004a7f_nohash_0.wav	president
00004b38_nohash_0.wav	going
00004b59_nohash_0.wav	going
00004b24_nohash_0.wav	going
00004b49_nohash_0.wav	going
00004b77_nohash_0.wav	going
00004b71_nohash_0.wav	going
00004b56_nohash_0.wav	going
00004b54_nohash_0.wav	going
00004b4a_nohash_0.wav	going
00004b92_nohash_0.wav	going
00004b84_nohash_0.wav	going
00004b1b_nohash_0.wav	going
00004b50_nohash_0.wav	going
00004b0f_nohash_0.wav	going
00004ad7_nohash_0.wav	going
00004b14_nohash_0.wav	going
00004b69_nohash_0.wav	going
00004b26_nohash_0.wav	going
00004ac8_nohash_0.wav	going
00004aff_nohash_0.wav	going
00004b2e_nohash_0.wav	going
00004b13_nohash_0.wav	going
00004aec_nohash_0.wav	going
00004b88_nohash_0.wav	going
00004b32_nohash_0.wav	going
00004b10_nohash_0.wav	going
00004ab0_nohash_0.wav	going
00004b67_nohash_0.wav	going
00004aee_nohash_0.wav	going
00004b48_nohash_0.wav	going
00004b5d_nohash_0.wav	going
00004b33_nohash_0.wav	going
00004b70_nohash_0.wav	going
00004b6f_nohash_0.wav	going
00004b90_nohash_0.wav	going
00004ae9_nohash_0.wav	going
00004ad4_nohash_0.wav	going
00004b11_nohash_0.wav	going
00004b75_nohash_0.wav	going
00004b28_nohash_0.wav	going
00004b98_nohash_0.wav	going
00004ab7_nohash_0.wav	going
00004ac1_nohash_0.wav	going
00004afa_nohash_0.wav	going
00004b2f_nohash_0.wav	going
00004b47_nohash_0.wav	going
00004b36_nohash_0.wav	going
00004ab5_nohash_0.wav	going
00004b03_nohash_0.wav	going
00004ab1_nohash_0.wav	going
00004ab3_nohash_0.wav	going
00004b23_nohash_0.wav	going
00004b89_nohash_0.wav	going
00004bd7_nohash_0.wav	even
00004bf7_nohash_0.wav	even
00004bde_nohash_0.wav	even
00004bee_nohash_0.wav	even
00004bb0_nohash_0.wav	even
00004bd2_nohash_0.wav	even
00004bfe_nohash_0.wav	even
00004bce_nohash_0.wav	even
00004bb9_nohash_0.wav	even
00004c02_nohash_0.wav	even
00004baf_nohash_0.wav	even
00004c06_nohash_0.wav	even
00004bfd_nohash_0.wav	even
00004c16_nohash_0.wav	even
00004bb4_nohash_0.wav	even
00004c19_nohash_0.wav	even
00004c18_nohash_0.wav	even
00004bf4_nohash_0.wav	even
00004be3_nohash_0.wav	even
00004c34_nohash_0.wav	even
00004c1c_nohash_0.wav	even
00004bcd_nohash_0.wav	even
00004bba_nohash_0.wav	even
00004c21_nohash_0.wav	even
00004c29_nohash_0.wav	even
00004c10_nohash_0.wav	even
00004bbb_nohash_0.wav	even
00004c03_nohash_0.wav	even
00004be4_nohash_0.wav	even
00004c40_nohash_0.wav	even
00004c1e_nohash_0.wav	even
00004be7_nohash_0.wav	even
00004bfa_nohash_0.wav	even
00004e06_nohash_0.wav	at
00004eb4_nohash_0.wav	at
00004e95_nohash_0.wav	at
00004cae_nohash_0.wav	at
00004ebc_nohash_0.wav	at
00004c7a_nohash_0.wav	at
00004cd1_nohash_0.wav	at
00004f2c_nohash_0.wav	at
00004e9c_nohash_0.wav	at
00004c54_nohash_0.wav	at
00004f92_nohash_0.wav	at
00004f3e_nohash_0.wav	at
00004ff9_nohash_0.wav	at
00004e81_nohash_0.wav	at
00004ca3_nohash_0.wav	at
00004fbf_nohash_0.wav	at
00004c78_nohash_0.wav	at
00004f28_nohash_0.wav	at
00004d2f_nohash_0.wav	at
00004e46_nohash_0.wav	at
00004e97_nohash_0.wav	at
00004d95_nohash_0.wav	at
00004e5c_nohash_0.wav	at
00005004_nohash_0.wav	at
00004df3_nohash_0.wav	at
00004cd2_nohash_0.wav	at
00004f21_nohash_0.wav	at
00004c67_nohash_0.wav	at
00005024_nohash_0.wav	at
00004ea1_nohash_0.wav	at
00004d5c_nohash_0.wav	at
00004cea_nohash_0.wav	at
00004de6_nohash_0.wav	at
00004c6c_nohash_0.wav	at
00004d36_nohash_0.wav	at
00004e01_nohash_0.wav	at
00004c8c_nohash_0.wav	at
00004d10_nohash_0.wav	at
0000502d_nohash_0.wav	at
00004ed9_nohash_0.wav	at
00004d82_nohash_0.wav	at
00004e7c_nohash_0.wav	at
00004c5f_nohash_0.wav	at
00004de9_nohash_0.wav	at
00004e68_nohash_0.wav	at
00004f7b_nohash_0.wav	at
00004e3f_nohash_0.wav	at
00004d40_nohash_0.wav	at
00004e12_nohash_0.wav	at
00004e5d_nohash_0.wav	at
00004cd8_nohash_0.wav	at
00004f09_nohash_0.wav	at
00004f63_nohash_0.wav	at
00004f27_nohash_0.wav	at
00004d1d_nohash_0.wav	at
0000501a_nohash_0.wav	at
00004d39_nohash_0.wav	at
00004db2_nohash_0.wav	at
00004d54_nohash_0.wav	at
00004c97_nohash_0.wav	at
00004c87_nohash_0.wav	at
00004e53_nohash_0.wav	at
00004f07_nohash_0.wav	at
00004fe5_nohash_0.wav	at
00004c8b_nohash_0.wav	at
00004d81_nohash_0.wav	at
00004d8a_nohash_0.wav	at
00004f8e_nohash_0.wav	at
00004d18_nohash_0.wav	at
00004f67_nohash_0.wav	at
00004d0c_nohash_0.wav	at
00004e56_nohash_0.wav	at
00004fb8_nohash_0.wav	at
00004ede_nohash_0.wav	at
00004eff_nohash_0.wav	at
